     ,Age ,JobLevel            ,JobInvolvement ,JobSatisfaction ,MonthlyIncome           ,TotalWorkingYears ,YearsAtCompany ,YearsInCurrentRole ,YearsSinceLastPromotion ,YearsWithCurrManager ,DistanceFromHome ,Education ,EnvironmentSatisfaction ,RelationshipSatisfaction ,WorkLifeBalance ,NumCompaniesWorked ,PercentSalaryHike ,PerformanceRating ,StockOptionLevel ,TrainingTimesLastYear ,Attrition ,Gender_Female ,Gender_Male ,MaritalStatus_Divorced ,MaritalStatus_Married ,MaritalStatus_Single ,Department_Human Resources ,Department_Research & Development ,Department_Sales ,JobRole_Healthcare Representative ,JobRole_Human Resources ,JobRole_Laboratory Technician ,JobRole_Manager ,JobRole_Manufacturing Director ,JobRole_Research Director ,JobRole_Research Scientist ,JobRole_Sales Executive ,JobRole_Sales Representative ,BusinessTravel_Non-Travel ,BusinessTravel_Travel_Frequently ,BusinessTravel_Travel_Rarely ,EducationField_Human Resources ,EducationField_Life Sciences ,EducationField_Marketing ,EducationField_Medical ,EducationField_Other ,EducationField_Technical Degree ,OverTime_No ,OverTime_Yes
 720 , 30 ,-1.1701349128380225 ,             3 ,              3 ,-1.4107418085491863     ,              7.0 ,           5.0 ,               2.0 ,-1.0979508909510696     ,                   1 ,              22 ,        3 ,                      1 ,                       2 ,              3 ,                 4 ,               11 ,                3 ,               0 ,                    2 ,        1 ,          1.0 ,        0.0 ,                   0.0 ,                  1.0 ,                 0.0 ,                       0.0 ,                              1.0 ,             0.0 ,                              0.0 ,                    0.0 ,                          0.0 ,            0.0 ,                           0.0 ,                      0.0 ,                       1.0 ,                    0.0 ,                         0.0 ,                      0.0 ,                             0.0 ,                         1.0 ,                           0.0 ,                         1.0 ,                     0.0 ,                   0.0 ,                 0.0 ,                            0.0 ,        0.0 ,         1.0
 721 , 50 ,1.5001635467712537  ,             3 ,              3 ,1.4836583430815857      ,             22.0 ,          12.0 ,              11.0 ,0.09363795813772066     ,                   5 ,              24 ,        3 ,                      4 ,                       4 ,              3 ,                 3 ,               18 ,                3 ,               1 ,                    2 ,        0 ,          0.0 ,        1.0 ,                   0.0 ,                  1.0 ,                 0.0 ,                       0.0 ,                              1.0 ,             0.0 ,                              0.0 ,                    0.0 ,                          0.0 ,            0.0 ,                           1.0 ,                      0.0 ,                       0.0 ,                    0.0 ,                         0.0 ,                      0.0 ,                             0.0 ,                         1.0 ,                           0.0 ,                         1.0 ,                     0.0 ,                   0.0 ,                 0.0 ,                            0.0 ,        0.0 ,         1.0
 722 , 38 ,-1.1701349128380225 ,             3 ,              3 ,-1.0080012838913504     ,              3.0 ,           2.0 ,               1.0 ,-1.0979508909510696     ,                   2 ,              10 ,        1 ,                      3 ,                       2 ,              2 ,                 0 ,               17 ,                3 ,               1 ,                    0 ,        0 ,          0.0 ,        1.0 ,                   0.0 ,                  1.0 ,                 0.0 ,                       0.0 ,                              1.0 ,             0.0 ,                              0.0 ,                    0.0 ,                          0.0 ,            0.0 ,                           0.0 ,                      0.0 ,                       1.0 ,                    0.0 ,                         0.0 ,                      0.0 ,                             1.0 ,                         0.0 ,                           0.0 ,                         0.0 ,                     0.0 ,                   1.0 ,                 0.0 ,                            0.0 ,        1.0 ,         0.0
 723 , 46 ,1.0098224046128177  ,             3 ,              3 ,1.1421818175443939      ,             13.0 ,           8.0 ,               7.0 ,-1.0979508909510696     ,                   7 ,               7 ,        2 ,                      4 ,                       2 ,              3 ,                 6 ,               13 ,                3 ,               1 ,                    3 ,        0 ,          0.0 ,        1.0 ,                   1.0 ,                  0.0 ,                 0.0 ,                       0.0 ,                              1.0 ,             0.0 ,                              0.0 ,                    0.0 ,                          0.0 ,            0.0 ,                           1.0 ,                      0.0 ,                       0.0 ,                    0.0 ,                         0.0 ,                      0.0 ,                             0.0 ,                         1.0 ,                           0.0 ,                         0.0 ,                     0.0 ,                   1.0 ,                 0.0 ,                            0.0 ,        1.0 ,         0.0
 724 , 24 ,0.24162209711567809 ,             2 ,              3 ,-0.19998375767394497    ,              5.0 ,           4.0 ,               2.0 ,0.932624551643783       ,                   2 ,              17 ,        1 ,                      4 ,                       2 ,              3 ,                 1 ,               15 ,                3 ,               2 ,                    6 ,        0 ,          1.0 ,        0.0 ,                   1.0 ,                  0.0 ,                 0.0 ,                       0.0 ,                              1.0 ,             0.0 ,                              0.0 ,                    0.0 ,                          0.0 ,            0.0 ,                           1.0 ,                      0.0 ,                       0.0 ,                    0.0 ,                         0.0 ,                      0.0 ,                             0.0 ,                         1.0 ,                           0.0 ,                         0.0 ,                     0.0 ,                   1.0 ,                 0.0 ,                            0.0 ,        1.0 ,         0.0
 725 , 35 ,-1.1701349128380225 ,             2 ,              2 ,-0.4517030106099445     ,              5.0 ,           4.0 ,               2.0 ,-1.0979508909510696     ,                   2 ,              14 ,        4 ,                      3 ,                       4 ,              1 ,                 1 ,               24 ,                4 ,               1 ,                    2 ,        1 ,          0.0 ,        1.0 ,                   1.0 ,                  0.0 ,                 0.0 ,                       0.0 ,                              1.0 ,             0.0 ,                              0.0 ,                    0.0 ,                          1.0 ,            0.0 ,                           0.0 ,                      0.0 ,                       0.0 ,                    0.0 ,                         0.0 ,                      0.0 ,                             0.0 ,                         1.0 ,                           0.0 ,                         0.0 ,                     0.0 ,                   0.0 ,                 1.0 ,                            0.0 ,        0.0 ,         1.0
 726 , 31 ,0.24162209711567809 ,             3 ,              1 ,-0.28572340452565703    ,              4.0 ,           4.0 ,               3.0 ,-1.0979508909510696     ,                   3 ,               1 ,        1 ,                      3 ,                       3 ,              3 ,                 1 ,               12 ,                3 ,               1 ,                    1 ,        0 ,          1.0 ,        0.0 ,                   0.0 ,                  1.0 ,                 0.0 ,                       0.0 ,                              1.0 ,             0.0 ,                              0.0 ,                    0.0 ,                          0.0 ,            0.0 ,                           1.0 ,                      0.0 ,                       0.0 ,                    0.0 ,                         0.0 ,                      0.0 ,                             1.0 ,                         0.0 ,                           0.0 ,                         1.0 ,                     0.0 ,                   0.0 ,                 0.0 ,                            0.0 ,        1.0 ,         0.0
 727 , 18 ,-1.1701349128380225 ,             3 ,              4 ,-2.7442378855014122     ,              0.0 ,           0.0 ,               0.0 ,-1.0979508909510696     ,                   0 ,               5 ,        2 ,                      2 ,                       4 ,              3 ,                 1 ,               15 ,                3 ,               0 ,                    2 ,        0 ,          0.0 ,        1.0 ,                   0.0 ,                  0.0 ,                 1.0 ,                       0.0 ,                              1.0 ,             0.0 ,                              0.0 ,                    0.0 ,                          0.0 ,            0.0 ,                           0.0 ,                      0.0 ,                       1.0 ,                    0.0 ,                         0.0 ,                      1.0 ,                             0.0 ,                         0.0 ,                           0.0 ,                         1.0 ,                     0.0 ,                   0.0 ,                 0.0 ,                            0.0 ,        1.0 ,         0.0
 728 , 54 ,1.0098224046128177  ,             3 ,              3 ,1.1286671364861505      ,             22.0 ,          10.0 ,               7.0 ,-1.0979508909510696     ,                   8 ,              17 ,        3 ,                      3 ,                       3 ,              3 ,                 8 ,               11 ,                3 ,               1 ,                    2 ,        0 ,          1.0 ,        0.0 ,                   0.0 ,                  1.0 ,                 0.0 ,                       0.0 ,                              1.0 ,             0.0 ,                              0.0 ,                    0.0 ,                          0.0 ,            0.0 ,                           1.0 ,                      0.0 ,                       0.0 ,                    0.0 ,                         0.0 ,                      0.0 ,                             0.0 ,                         1.0 ,                           0.0 ,                         0.0 ,                     0.0 ,                   0.0 ,                 0.0 ,                            1.0 ,        1.0 ,         0.0
 729 , 35 ,1.0098224046128177  ,             3 ,              3 ,1.0827866164341697      ,             16.0 ,          16.0 ,              10.0 ,1.5658238032600442      ,                   1 ,              25 ,        4 ,                      3 ,                       3 ,              2 ,                 1 ,               11 ,                3 ,               1 ,                    3 ,        0 ,          1.0 ,        0.0 ,                   1.0 ,                  0.0 ,                 0.0 ,                       0.0 ,                              1.0 ,             0.0 ,                              1.0 ,                    0.0 ,                          0.0 ,            0.0 ,                           0.0 ,                      0.0 ,                       0.0 ,                    0.0 ,                         0.0 ,                      0.0 ,                             0.0 ,                         1.0 ,                           0.0 ,                         0.0 ,                     0.0 ,                   1.0 ,                 0.0 ,                            0.0 ,        0.0 ,         1.0
 730 , 30 ,1.0098224046128177  ,             4 ,              1 ,1.212440516116031       ,              9.0 ,           8.0 ,               7.0 ,0.09363795813772066     ,                   7 ,               8 ,        2 ,                      2 ,                       3 ,              2 ,                 0 ,               12 ,                3 ,               3 ,                    4 ,        0 ,          1.0 ,        0.0 ,                   0.0 ,                  1.0 ,                 0.0 ,                       0.0 ,                              1.0 ,             0.0 ,                              0.0 ,                    0.0 ,                          0.0 ,            0.0 ,                           0.0 ,                      1.0 ,                       0.0 ,                    0.0 ,                         0.0 ,                      0.0 ,                             0.0 ,                         1.0 ,                           0.0 ,                         1.0 ,                     0.0 ,                   0.0 ,                 0.0 ,                            0.0 ,        0.0 ,         1.0
 731 , 20 ,-1.1701349128380225 ,             2 ,              1 ,-1.0627451758476472     ,              1.0 ,           1.0 ,               0.0 ,-1.0979508909510696     ,                   0 ,              11 ,        3 ,                      4 ,                       1 ,              3 ,                 1 ,               15 ,                3 ,               0 ,                    2 ,        1 ,          1.0 ,        0.0 ,                   0.0 ,                  0.0 ,                 1.0 ,                       0.0 ,                              1.0 ,             0.0 ,                              0.0 ,                    0.0 ,                          0.0 ,            0.0 ,                           0.0 ,                      0.0 ,                       1.0 ,                    0.0 ,                         0.0 ,                      0.0 ,                             0.0 ,                         1.0 ,                           0.0 ,                         0.0 ,                     0.0 ,                   1.0 ,                 0.0 ,                            0.0 ,        0.0 ,         1.0
 732 , 30 ,-1.1701349128380225 ,             3 ,              2 ,-1.1858450045364728     ,              4.0 ,           3.0 ,               2.0 ,0.09363795813772066     ,                   2 ,               5 ,        3 ,                      2 ,                       1 ,              3 ,                 0 ,               17 ,                3 ,               0 ,                    3 ,        1 ,          1.0 ,        0.0 ,                   0.0 ,                  0.0 ,                 1.0 ,                       0.0 ,                              1.0 ,             0.0 ,                              0.0 ,                    0.0 ,                          1.0 ,            0.0 ,                           0.0 ,                      0.0 ,                       0.0 ,                    0.0 ,                         0.0 ,                      0.0 ,                             1.0 ,                         0.0 ,                           0.0 ,                         0.0 ,                     0.0 ,                   1.0 ,                 0.0 ,                            0.0 ,        1.0 ,         0.0
 733 , 26 ,0.24162209711567809 ,             4 ,              4 ,0.14851276893872706     ,              8.0 ,           8.0 ,               7.0 ,0.09363795813772066     ,                   3 ,               2 ,        2 ,                      4 ,                       2 ,              3 ,                 1 ,               12 ,                3 ,               0 ,                    2 ,        0 ,          0.0 ,        1.0 ,                   0.0 ,                  1.0 ,                 0.0 ,                       0.0 ,                              1.0 ,             0.0 ,                              0.0 ,                    0.0 ,                          0.0 ,            0.0 ,                           1.0 ,                      0.0 ,                       0.0 ,                    0.0 ,                         0.0 ,                      0.0 ,                             0.0 ,                         1.0 ,                           0.0 ,                         0.0 ,                     0.0 ,                   1.0 ,                 0.0 ,                            0.0 ,        1.0 ,         0.0
 734 , 22 ,-1.1701349128380225 ,             1 ,              1 ,-1.1650875129428535     ,              4.0 ,           4.0 ,               3.0 ,0.09363795813772066     ,                   1 ,               8 ,        1 ,                      2 ,                       1 ,              2 ,                 1 ,               15 ,                3 ,               1 ,                    3 ,        0 ,          0.0 ,        1.0 ,                   0.0 ,                  1.0 ,                 0.0 ,                       0.0 ,                              1.0 ,             0.0 ,                              0.0 ,                    0.0 ,                          1.0 ,            0.0 ,                           0.0 ,                      0.0 ,                       0.0 ,                    0.0 ,                         0.0 ,                      0.0 ,                             0.0 ,                         1.0 ,                           0.0 ,                         1.0 ,                     0.0 ,                   0.0 ,                 0.0 ,                            0.0 ,        1.0 ,         0.0
 735 , 48 ,0.24162209711567809 ,             2 ,              3 ,-0.2506335606158643     ,             19.0 ,           2.0 ,               2.0 ,0.6197033290330628      ,                   2 ,               6 ,        3 ,                      1 ,                       4 ,              3 ,                 2 ,               13 ,                3 ,               0 ,                    0 ,        0 ,          0.0 ,        1.0 ,                   0.0 ,                  0.0 ,                 1.0 ,                       0.0 ,                              1.0 ,             0.0 ,                              1.0 ,                    0.0 ,                          0.0 ,            0.0 ,                           0.0 ,                      0.0 ,                       0.0 ,                    0.0 ,                         0.0 ,                      0.0 ,                             0.0 ,                         1.0 ,                           0.0 ,                         1.0 ,                     0.0 ,                   0.0 ,                 0.0 ,                            0.0 ,        1.0 ,         0.0
 736 , 48 ,1.0098224046128177  ,             2 ,              3 ,1.1615458634693832      ,             27.0 ,          15.0 ,              11.0 ,1.1458345245989048      ,                   8 ,               4 ,        4 ,                      3 ,                       2 ,              3 ,                 7 ,               14 ,                3 ,               0 ,                    3 ,        0 ,          0.0 ,        1.0 ,                   0.0 ,                  0.0 ,                 1.0 ,                       0.0 ,                              1.0 ,             0.0 ,                              1.0 ,                    0.0 ,                          0.0 ,            0.0 ,                           0.0 ,                      0.0 ,                       0.0 ,                    0.0 ,                         0.0 ,                      0.0 ,                             0.0 ,                         1.0 ,                           0.0 ,                         1.0 ,                     0.0 ,                   0.0 ,                 0.0 ,                            0.0 ,        1.0 ,         0.0
 737 , 41 ,0.24162209711567809 ,             3 ,              3 ,0.010142076168903323    ,              8.0 ,           2.0 ,               2.0 ,0.6197033290330628      ,                   1 ,               7 ,        2 ,                      4 ,                       2 ,              3 ,                 6 ,               14 ,                3 ,               0 ,                    6 ,        0 ,          1.0 ,        0.0 ,                   0.0 ,                  0.0 ,                 1.0 ,                       0.0 ,                              1.0 ,             0.0 ,                              0.0 ,                    0.0 ,                          0.0 ,            0.0 ,                           1.0 ,                      0.0 ,                       0.0 ,                    0.0 ,                         0.0 ,                      0.0 ,                             0.0 ,                         1.0 ,                           0.0 ,                         0.0 ,                     0.0 ,                   1.0 ,                 0.0 ,                            0.0 ,        1.0 ,         0.0
 738 , 39 ,1.5001635467712537  ,             2 ,              4 ,1.3609851131528006      ,             21.0 ,          18.0 ,               6.0 ,1.5658238032600442      ,                   8 ,               1 ,        1 ,                      4 ,                       3 ,              3 ,                 1 ,               16 ,                3 ,               1 ,                    3 ,        0 ,          1.0 ,        0.0 ,                   0.0 ,                  1.0 ,                 0.0 ,                       0.0 ,                              1.0 ,             0.0 ,                              0.0 ,                    0.0 ,                          0.0 ,            0.0 ,                           1.0 ,                      0.0 ,                       0.0 ,                    0.0 ,                         0.0 ,                      0.0 ,                             0.0 ,                         1.0 ,                           0.0 ,                         1.0 ,                     0.0 ,                   0.0 ,                 0.0 ,                            0.0 ,        1.0 ,         0.0
 739 , 27 ,0.24162209711567809 ,             3 ,              4 ,-0.25553807682406454    ,              4.0 ,           3.0 ,               2.0 ,0.6197033290330628      ,                   2 ,               2 ,        4 ,                      1 ,                       2 ,              3 ,                 0 ,               18 ,                3 ,               1 ,                    2 ,        0 ,          1.0 ,        0.0 ,                   0.0 ,                  1.0 ,                 0.0 ,                       0.0 ,                              1.0 ,             0.0 ,                              0.0 ,                    0.0 ,                          0.0 ,            0.0 ,                           1.0 ,                      0.0 ,                       0.0 ,                    0.0 ,                         0.0 ,                      0.0 ,                             0.0 ,                         1.0 ,                           0.0 ,                         1.0 ,                     0.0 ,                   0.0 ,                 0.0 ,                            0.0 ,        1.0 ,         0.0
 740 , 35 ,-1.1701349128380225 ,             3 ,              4 ,-0.37795974456196235    ,              3.0 ,           3.0 ,               2.0 ,0.09363795813772066     ,                   2 ,              10 ,        3 ,                      2 ,                       1 ,              2 ,                 1 ,               20 ,                4 ,               1 ,                    4 ,        0 ,          0.0 ,        1.0 ,                   1.0 ,                  0.0 ,                 0.0 ,                       0.0 ,                              1.0 ,             0.0 ,                              0.0 ,                    0.0 ,                          1.0 ,            0.0 ,                           0.0 ,                      0.0 ,                       0.0 ,                    0.0 ,                         0.0 ,                      0.0 ,                             0.0 ,                         1.0 ,                           0.0 ,                         0.0 ,                     0.0 ,                   0.0 ,                 1.0 ,                            0.0 ,        1.0 ,         0.0
 741 , 42 ,1.843455618085905   ,             3 ,              3 ,1.7065680636630618      ,             21.0 ,           1.0 ,               0.0 ,-1.0979508909510696     ,                   0 ,               5 ,        2 ,                      4 ,                       2 ,              4 ,                 6 ,               13 ,                3 ,               0 ,                    3 ,        0 ,          0.0 ,        1.0 ,                   0.0 ,                  1.0 ,                 0.0 ,                       0.0 ,                              0.0 ,             1.0 ,                              0.0 ,                    0.0 ,                          0.0 ,            1.0 ,                           0.0 ,                      0.0 ,                       0.0 ,                    0.0 ,                         0.0 ,                      0.0 ,                             0.0 ,                         1.0 ,                           0.0 ,                         0.0 ,                     1.0 ,                   0.0 ,                 0.0 ,                            0.0 ,        1.0 ,         0.0
 742 , 50 ,-1.1701349128380225 ,             3 ,              4 ,-1.2164238852839298     ,              8.0 ,           1.0 ,               0.0 ,-1.0979508909510696     ,                   0 ,               9 ,        3 ,                      1 ,                       2 ,              3 ,                 4 ,               18 ,                3 ,               0 ,                    5 ,        0 ,          0.0 ,        1.0 ,                   0.0 ,                  1.0 ,                 0.0 ,                       0.0 ,                              1.0 ,             0.0 ,                              0.0 ,                    0.0 ,                          1.0 ,            0.0 ,                           0.0 ,                      0.0 ,                       0.0 ,                    0.0 ,                         0.0 ,                      0.0 ,                             0.0 ,                         1.0 ,                           0.0 ,                         1.0 ,                     0.0 ,                   0.0 ,                 0.0 ,                            0.0 ,        1.0 ,         0.0
 743 , 59 ,1.5001635467712537  ,             2 ,              4 ,1.460075041120398       ,             28.5 ,           5.0 ,               3.0 ,1.1458345245989048      ,                   3 ,               2 ,        3 ,                      3 ,                       1 ,              3 ,                 3 ,               13 ,                3 ,               0 ,                    4 ,        0 ,          1.0 ,        0.0 ,                   0.0 ,                  0.0 ,                 1.0 ,                       0.0 ,                              1.0 ,             0.0 ,                              0.0 ,                    0.0 ,                          0.0 ,            0.0 ,                           1.0 ,                      0.0 ,                       0.0 ,                    0.0 ,                         0.0 ,                      0.0 ,                             0.0 ,                         1.0 ,                           0.0 ,                         1.0 ,                     0.0 ,                   0.0 ,                 0.0 ,                            0.0 ,        0.0 ,         1.0
 744 , 37 ,0.24162209711567809 ,             1 ,              2 ,-0.0620147187177563     ,             15.0 ,           1.0 ,               0.0 ,-1.0979508909510696     ,                   0 ,              11 ,        2 ,                      1 ,                       1 ,              1 ,                 5 ,               15 ,                3 ,               0 ,                    2 ,        1 ,          1.0 ,        0.0 ,                   0.0 ,                  1.0 ,                 0.0 ,                       0.0 ,                              1.0 ,             0.0 ,                              1.0 ,                    0.0 ,                          0.0 ,            0.0 ,                           0.0 ,                      0.0 ,                       0.0 ,                    0.0 ,                         0.0 ,                      0.0 ,                             0.0 ,                         1.0 ,                           0.0 ,                         0.0 ,                     0.0 ,                   1.0 ,                 0.0 ,                            0.0 ,        1.0 ,         0.0
 745 , 55 ,0.24162209711567809 ,             3 ,              2 ,0.38221395912434597     ,             17.0 ,           8.0 ,               7.0 ,1.4250615390081112      ,                   7 ,              18 ,        4 ,                      3 ,                       4 ,              3 ,                 3 ,               14 ,                3 ,               2 ,                    3 ,        0 ,          0.0 ,        1.0 ,                   0.0 ,                  1.0 ,                 0.0 ,                       0.0 ,                              1.0 ,             0.0 ,                              1.0 ,                    0.0 ,                          0.0 ,            0.0 ,                           0.0 ,                      0.0 ,                       0.0 ,                    0.0 ,                         0.0 ,                      0.0 ,                             1.0 ,                         0.0 ,                           0.0 ,                         0.0 ,                     0.0 ,                   1.0 ,                 0.0 ,                            0.0 ,        0.0 ,         1.0
 746 , 41 ,1.843455618085905   ,             1 ,              3 ,1.7065680636630618      ,             21.0 ,          18.0 ,              14.5 ,1.3030222721549278      ,                  10 ,               7 ,        1 ,                      2 ,                       2 ,              3 ,                 1 ,               22 ,                4 ,               2 ,                    3 ,        0 ,          1.0 ,        0.0 ,                   1.0 ,                  0.0 ,                 0.0 ,                       0.0 ,                              1.0 ,             0.0 ,                              0.0 ,                    0.0 ,                          0.0 ,            0.0 ,                           0.0 ,                      1.0 ,                       0.0 ,                    0.0 ,                         0.0 ,                      1.0 ,                             0.0 ,                         0.0 ,                           0.0 ,                         1.0 ,                     0.0 ,                   0.0 ,                 0.0 ,                            0.0 ,        1.0 ,         0.0
 747 , 38 ,0.24162209711567809 ,             3 ,              4 ,0.4891634864889178      ,             19.0 ,           1.0 ,               0.0 ,-1.0979508909510696     ,                   0 ,               3 ,        4 ,                      2 ,                       3 ,              3 ,                 8 ,               12 ,                3 ,               0 ,                    1 ,        0 ,          0.0 ,        1.0 ,                   0.0 ,                  0.0 ,                 1.0 ,                       0.0 ,                              0.0 ,             1.0 ,                              0.0 ,                    0.0 ,                          0.0 ,            0.0 ,                           0.0 ,                      0.0 ,                       0.0 ,                    1.0 ,                         0.0 ,                      0.0 ,                             0.0 ,                         1.0 ,                           0.0 ,                         1.0 ,                     0.0 ,                   0.0 ,                 0.0 ,                            0.0 ,        0.0 ,         1.0
 748 , 26 ,0.24162209711567809 ,             1 ,              1 ,-0.00046913061136626144 ,              7.0 ,           2.0 ,               2.0 ,0.6197033290330628      ,                   2 ,              29 ,        2 ,                      2 ,                       4 ,              3 ,                 8 ,               18 ,                3 ,               0 ,                    6 ,        1 ,          0.0 ,        1.0 ,                   0.0 ,                  0.0 ,                 1.0 ,                       0.0 ,                              0.0 ,             1.0 ,                              0.0 ,                    0.0 ,                          0.0 ,            0.0 ,                           0.0 ,                      0.0 ,                       0.0 ,                    1.0 ,                         0.0 ,                      1.0 ,                             0.0 ,                         0.0 ,                           0.0 ,                         0.0 ,                     0.0 ,                   1.0 ,                 0.0 ,                            0.0 ,        1.0 ,         0.0
 749 , 52 ,1.843455618085905   ,             1 ,              4 ,1.7065680636630618      ,             28.5 ,          18.0 ,              14.0 ,1.4250615390081112      ,                   9 ,               2 ,        1 ,                      1 ,                       4 ,              3 ,                 1 ,               15 ,                3 ,               1 ,                    3 ,        1 ,          1.0 ,        0.0 ,                   0.0 ,                  1.0 ,                 0.0 ,                       0.0 ,                              0.0 ,             1.0 ,                              0.0 ,                    0.0 ,                          0.0 ,            1.0 ,                           0.0 ,                      0.0 ,                       0.0 ,                    0.0 ,                         0.0 ,                      0.0 ,                             0.0 ,                         1.0 ,                           0.0 ,                         0.0 ,                     1.0 ,                   0.0 ,                 0.0 ,                            0.0 ,        1.0 ,         0.0
 750 , 44 ,1.5001635467712537  ,             4 ,              4 ,1.4202209399282482      ,             23.0 ,          12.0 ,              11.0 ,1.5658238032600442      ,                  11 ,              28 ,        3 ,                      4 ,                       3 ,              3 ,                 3 ,               18 ,                3 ,               1 ,                    2 ,        0 ,          1.0 ,        0.0 ,                   0.0 ,                  1.0 ,                 0.0 ,                       0.0 ,                              0.0 ,             1.0 ,                              0.0 ,                    0.0 ,                          0.0 ,            0.0 ,                           0.0 ,                      0.0 ,                       0.0 ,                    1.0 ,                         0.0 ,                      0.0 ,                             0.0 ,                         1.0 ,                           0.0 ,                         0.0 ,                     0.0 ,                   1.0 ,                 0.0 ,                            0.0 ,        0.0 ,         1.0
 751 , 50 ,0.24162209711567809 ,             3 ,              3 ,0.3732798798001326      ,             19.0 ,          18.0 ,               7.0 ,-1.0979508909510696     ,                  13 ,               1 ,        3 ,                      4 ,                       1 ,              3 ,                 0 ,               12 ,                3 ,               1 ,                    3 ,        0 ,          1.0 ,        0.0 ,                   0.0 ,                  1.0 ,                 0.0 ,                       0.0 ,                              0.0 ,             1.0 ,                              0.0 ,                    0.0 ,                          0.0 ,            0.0 ,                           0.0 ,                      0.0 ,                       0.0 ,                    1.0 ,                         0.0 ,                      1.0 ,                             0.0 ,                         0.0 ,                           0.0 ,                         1.0 ,                     0.0 ,                   0.0 ,                 0.0 ,                            0.0 ,        1.0 ,         0.0
 752 , 36 ,-1.1701349128380225 ,             4 ,              1 ,-0.9707241808550285     ,             18.0 ,          17.0 ,              13.0 ,1.5658238032600442      ,                  14 ,              16 ,        4 ,                      3 ,                       3 ,              3 ,                 1 ,               16 ,                3 ,               0 ,                    1 ,        1 ,          1.0 ,        0.0 ,                   0.0 ,                  0.0 ,                 1.0 ,                       0.0 ,                              1.0 ,             0.0 ,                              0.0 ,                    0.0 ,                          1.0 ,            0.0 ,                           0.0 ,                      0.0 ,                       0.0 ,                    0.0 ,                         0.0 ,                      0.0 ,                             0.0 ,                         1.0 ,                           0.0 ,                         1.0 ,                     0.0 ,                   0.0 ,                 0.0 ,                            0.0 ,        1.0 ,         0.0
 753 , 39 ,1.0098224046128177  ,             3 ,              1 ,1.1466106112241403      ,             21.0 ,          18.0 ,               6.0 ,0.6197033290330628      ,                   8 ,              22 ,        3 ,                      4 ,                       3 ,              3 ,                 1 ,               13 ,                3 ,               0 ,                    2 ,        0 ,          1.0 ,        0.0 ,                   0.0 ,                  0.0 ,                 1.0 ,                       0.0 ,                              1.0 ,             0.0 ,                              0.0 ,                    0.0 ,                          0.0 ,            0.0 ,                           1.0 ,                      0.0 ,                       0.0 ,                    0.0 ,                         0.0 ,                      0.0 ,                             1.0 ,                         0.0 ,                           0.0 ,                         0.0 ,                     0.0 ,                   1.0 ,                 0.0 ,                            0.0 ,        0.0 ,         1.0
 754 , 33 ,-1.1701349128380225 ,             2 ,              4 ,-1.2446343490673852     ,              3.0 ,           2.0 ,               2.0 ,0.6197033290330628      ,                   2 ,               8 ,        1 ,                      2 ,                       4 ,              2 ,                 0 ,               19 ,                3 ,               0 ,                    2 ,        0 ,          1.0 ,        0.0 ,                   0.0 ,                  0.0 ,                 1.0 ,                       0.0 ,                              0.0 ,             1.0 ,                              0.0 ,                    0.0 ,                          0.0 ,            0.0 ,                           0.0 ,                      0.0 ,                       0.0 ,                    0.0 ,                         1.0 ,                      1.0 ,                             0.0 ,                         0.0 ,                           0.0 ,                         1.0 ,                     0.0 ,                   0.0 ,                 0.0 ,                            0.0 ,        1.0 ,         0.0
 755 , 45 ,1.5001635467712537  ,             3 ,              4 ,1.7065680636630618      ,             26.0 ,           9.0 ,               3.0 ,0.09363795813772066     ,                   1 ,              11 ,        2 ,                      4 ,                       2 ,              4 ,                 3 ,               13 ,                3 ,               1 ,                    4 ,        0 ,          1.0 ,        0.0 ,                   0.0 ,                  1.0 ,                 0.0 ,                       0.0 ,                              0.0 ,             1.0 ,                              0.0 ,                    0.0 ,                          0.0 ,            1.0 ,                           0.0 ,                      0.0 ,                       0.0 ,                    0.0 ,                         0.0 ,                      0.0 ,                             0.0 ,                         1.0 ,                           0.0 ,                         1.0 ,                     0.0 ,                   0.0 ,                 0.0 ,                            0.0 ,        1.0 ,         0.0
 756 , 32 ,-1.1701349128380225 ,             3 ,              3 ,-0.3340727443710451     ,             10.0 ,           8.0 ,               7.0 ,1.5233471860668726      ,                   7 ,              29 ,        4 ,                      4 ,                       2 ,              3 ,                 9 ,               12 ,                3 ,               0 ,                    2 ,        0 ,          1.0 ,        0.0 ,                   0.0 ,                  0.0 ,                 1.0 ,                       0.0 ,                              1.0 ,             0.0 ,                              0.0 ,                    0.0 ,                          1.0 ,            0.0 ,                           0.0 ,                      0.0 ,                       0.0 ,                    0.0 ,                         0.0 ,                      1.0 ,                             0.0 ,                         0.0 ,                           0.0 ,                         0.0 ,                     0.0 ,                   1.0 ,                 0.0 ,                            0.0 ,        1.0 ,         0.0
